time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
86489.598561	189.891602	0.035932	5.284691	19
86490.674679	205.334824	0.035933	5.714395	20
86491.692622	191.539307	0.035934	5.330277	21
86492.679001	124.969704	0.035935	3.477623	22
86493.803375	207.457825	0.035935	5.773158	23
86494.793813	196.253159	0.035933	5.461642	24
86495.859848	208.444046	0.035935	5.800637	25
86496.938115	189.638184	0.035933	5.277485	26
86497.914004	164.712677	0.035934	4.583803	27
86498.997092	217.598816	0.035937	6.055033	28
86500.029336	205.240265	0.035933	5.711741	29
86501.052911	219.455383	0.035934	6.107165	30
86502.139143	211.170837	0.035941	5.875440	31
86503.142371	237.949753	0.035935	6.621757	32
86505.587361	-239.460266	0.035937	-6.663289	34
86506.311750	213.369095	0.035934	5.937846	35
86508.390796	217.764145	0.035940	6.059172	37
86509.382596	229.835999	0.035936	6.395672	38
86510.449813	227.767090	0.035936	6.338046	39
86511.483016	248.644806	0.035936	6.919060	40
86512.468637	63.554882	0.035934	1.768660	41
86513.592823	230.226105	0.035935	6.406802	42
86514.605581	233.715225	0.035932	6.504324	43
86515.649773	253.847305	0.035934	7.064315	44
86517.735054	257.916168	0.035936	7.177007	46
86518.812825	221.039780	0.035936	6.150882	47
86519.856218	210.342896	0.035937	5.853113	48
86520.869688	248.852707	0.035935	6.925008	49
86521.964660	150.739410	0.035933	4.195013	50
86522.907056	152.842148	0.035933	4.253502	51
86523.972826	253.928207	0.035936	7.066212	52
86525.011147	229.592682	0.035939	6.388357	53
86526.059061	266.878204	0.035936	7.426562	54
86527.167394	176.844681	0.035933	4.921575	55
86528.162915	268.802185	0.035936	7.480083	56
86529.229395	233.437408	0.035936	6.495931	57
86530.271433	230.530579	0.035935	6.415184	58
86531.284334	276.251770	0.035933	7.687980	59
86532.389733	128.269638	0.035933	3.569646	60
86533.466224	44.928780	0.035934	1.250329	61
86535.462254	269.688873	0.035936	7.504627	63
86536.962244	-753.896667	0.035935	-20.979740	64
86537.547835	273.771210	0.035935	7.618478	65
86538.574504	293.804932	0.035935	8.175981	66
86539.654925	223.642502	0.035936	6.223393	67
86540.662932	293.370667	0.035936	8.163598	68
86541.637430	12.963611	0.035934	0.360763	69
86542.719974	267.588593	0.035940	7.445487	70
86543.795639	281.899963	0.035937	7.844256	71
86544.830106	301.722656	0.035939	8.395446	72
86545.882275	285.683350	0.035934	7.950325	73
86546.937520	239.797012	0.035935	6.673035	74
86547.960839	292.180054	0.035937	8.130426	75
86548.998579	305.923279	0.035934	8.513515	76
86550.109985	119.321533	0.035936	3.320348	77
86551.308127	-152.508896	0.035939	-4.243520	78
86552.160396	225.067291	0.035936	6.263013	79
86553.159144	324.016815	0.035939	9.015841	80
86554.217554	294.198639	0.035934	8.187130	81
86555.249639	313.438141	0.035933	8.722732	82
86556.414331	-11.288788	0.035937	-0.314131	83
86558.383649	304.778687	0.035934	8.481640	85
86559.447483	219.623688	0.035933	6.112090	86
86560.542539	54.838799	0.035939	1.525885	87
86561.599694	21.070856	0.035939	0.586290	88
86562.545402	314.077759	0.035937	8.739707	89
86563.627102	174.486038	0.035937	4.855347	90
86564.636648	307.570496	0.035933	8.559531	91
86565.671515	327.565643	0.035935	9.115484	92
86567.732901	320.582703	0.035934	8.921386	94
86568.816408	278.667480	0.035938	7.754106	95
